,score,protected_class,label
13523,0.93,0,1
13524,0.31,0,0
13525,0.27,0,0
13526,0.845,0,1
13527,0.99,0,1
13528,0.51,1,1
13529,0.855,0,1
13530,0.225,0,1
13531,0.145,0,0
13532,0.915,0,1
13533,0.12,0,0
13534,0.865,0,1
13535,0.745,0,1
13536,0.295,0,1
13537,0.115,0,0
13538,0.065,0,0
13539,0.405,0,1
13540,0.8,0,1
13541,0.01,0,0
13542,0.72,0,1
13543,0.75,0,1
13544,0.16,0,0
13545,0.105,0,0
13546,0.665,0,1
13547,0.695,0,1
13548,0.25,0,1
13549,0.78,0,1
13550,0.845,0,1
13551,0.56,0,1
13552,0.375,0,1
13553,0.33,0,1
13554,0.93,0,1
13555,0.135,0,0
13556,0.61,0,1
13557,0.85,0,0
13558,0.635,0,1
13559,0.07,0,0
13560,0.44,0,0
13561,0.02,0,0
13562,0.93,0,1
13563,0.65,0,1
13564,0.65,0,1
13565,0.835,0,1
13566,0.01,0,1
13567,0.55,0,1
13568,0.29,0,0
13569,0.95,0,1
13570,0.68,0,1
13571,0.25,0,1
13572,0.355,0,1
13573,0.975,0,1
13574,0.445,0,1
13575,0.25,0,1
13576,0.865,0,1
13577,0.38,0,1
13578,0.625,0,1
13579,0.62,0,1
13580,0.73,0,1
13581,0.61,0,1
13582,0.38,0,1
13583,0.97,0,1
13584,0.69,0,1
13585,0.765,0,1
13586,0.235,0,1
13587,0.675,0,1
13588,0.215,0,1
13589,0.79,0,1
13590,0.345,0,1
13591,0.7,0,1
13592,0.2,0,0
13593,0.66,0,0
13594,0.42,0,1
13595,0.15,0,1
13596,0.625,0,1
13597,0.77,0,1
13598,0.48,0,1
13599,0.66,0,1
13600,0.37,0,1
13601,0.94,0,1
13602,0.005,0,0
13603,0.06,0,0
13604,0.36,0,1
13605,0.535,0,1
13606,0.5,1,1
13607,0.01,0,1
13608,0.96,0,1
13609,0.47,0,1
13610,0.525,0,1
13611,0.935,0,1
13612,0.625,0,1
13613,0.995,0,1
13614,0.935,0,1
13615,0.7,0,1
13616,0.35,0,1
13617,0.93,0,1
13618,0.395,0,1
13619,0.75,0,1
13620,0.41,0,1
13621,0.44,0,1
13622,0.08,0,0
13623,0.54,0,1
13624,0.24,0,1
13625,0.38,0,1
13626,0.875,0,1
13627,0.795,0,1
13628,0.465,0,1
13629,0.035,0,0
13630,0.63,0,1
13631,0.5,0,1
13632,0.11,0,0
13633,0.08,0,0
13634,0.765,0,1
13635,0.82,0,1
13636,0.44,0,0
13637,0.255,0,0
13638,0.825,0,1
13639,0.03,0,0
13640,0.025,0,0
13641,0.91,0,1
13642,0.715,0,1
13643,0.795,0,1
13644,0.81,0,1
13645,0.77,0,1
13646,0.98,0,1
13647,0.905,0,1
13648,0.57,0,1
13649,0.39,0,1
13650,0.575,0,1
13651,0.14,0,1
13652,0.57,0,1
13653,0.095,0,0
13654,0.125,0,0
13655,0.52,0,1
13656,0.81,0,1
13657,0.01,0,0
13658,0.5,0,1
13659,0.215,0,0
13660,0.64,0,1
13661,0.125,0,0
13662,0.15,0,0
13663,0.56,0,1
13664,0.27,0,0
13665,0.39,0,1
13666,0.42,0,1
13667,0.46,0,1
13668,0.585,0,1
13669,0.14,0,0
13670,0.16,0,0
13671,0.54,0,1
13672,0.05,0,0
13673,0.39,0,0
13674,0.54,0,1
13675,0.33,0,1
13676,0.28,0,1
13677,0.525,0,1
13678,0.68,0,1
13679,0.73,0,1
13680,0.735,0,0
13681,0.915,0,1
13682,0.65,0,1
13683,0.405,0,1
13684,0.115,0,0
13685,0.71,0,1
13686,0.3,0,1
13687,0.01,0,0
13688,0.435,0,1
13689,0.67,0,1
13690,0.49,0,0
13691,0.635,0,1
13692,0.62,0,1
13693,0.56,0,1
13694,0.91,0,1
13695,0.49,0,1
13696,0.53,0,1
13697,0.755,0,1
13698,0.44,0,0
13699,0.515,0,1
13700,0.135,0,0
13701,0.1,0,1
13702,0.49,0,1
13703,0.425,0,1
13704,0.35,0,1
13705,0.615,0,1
13706,0.545,0,0
13707,0.45,0,1
13708,0.73,0,1
13709,0.87,0,1
13710,0.875,0,1
13711,0.93,0,1
13712,0.21,0,0
13713,0.28,0,1
13714,0.535,0,1
13715,0.53,0,1
13716,0.22,0,0
13717,0.64,0,1
13718,0.945,1,1
13719,0.525,0,0
13720,0.135,0,0
13721,0.975,0,1
13722,0.185,0,0
13723,0.845,0,1
13724,0.98,0,1
13725,0.29,0,1
13726,0.68,0,1
13727,0.01,0,0
13728,0.36,0,1
13729,0.535,0,1
13730,0.89,0,1
13731,0.98,0,1
13732,0.1,0,0
13733,0.35,0,0
13734,0.655,0,1
13735,0.44,0,1
13736,0.295,0,1
13737,0.77,0,1
13738,0.07,0,0
13739,0.105,0,1
13740,0.075,0,0
13741,0.5,0,0
13742,0.705,0,1
13743,0.39,0,0
13744,0.175,0,0
13745,0.13,0,0
13746,0.29,0,1
13747,0.475,0,1
13748,0.41,0,1
13749,0.855,0,1
13750,0.835,0,1
13751,0.065,0,0
13752,0.57,0,1
13753,0.155,0,0
13754,0.465,0,1
13755,0.4,0,1
13756,0.665,0,1
13757,0.435,0,1
13758,0.4,0,1
13759,0.315,0,1
13760,0.005,0,0
13761,0.37,0,1
13762,0.45,0,0
13763,0.16,0,0
13764,0.865,0,1
13765,0.115,1,1
13766,0.78,0,1
13767,0.115,0,0
13768,0.52,0,1
13769,0.5,0,1
13770,0.555,0,1
13771,0.18,0,0
13772,0.17,0,1
13773,0.57,0,1
13774,0.335,0,0
13775,0.815,1,1
13776,0.2,0,0
13777,0.04,0,0
13778,0.97,0,1
13779,0.27,0,1
13780,0.845,1,1
13781,0.01,0,0
13782,0.84,0,1
13783,0.23,0,0
13784,0.58,1,1
13785,0.35,0,1
13786,0.75,0,1
13787,0.8,0,1
13788,0.195,0,0
13789,0.03,0,0
13790,0.35,0,1
13791,0.335,0,1
13792,0.2,0,0
13793,0.2,0,1
13794,0.83,0,1
13795,0.805,0,1
13796,0.62,0,1
13797,0.38,0,0
13798,0.94,0,1
13799,0.405,1,0
13800,0.655,0,1
13801,0.805,0,1
13802,0.075,1,0
13803,0.82,0,1
13804,0.385,0,1
13805,0.11,0,0
13806,0.37,0,1
13807,0.01,0,0
13808,0.635,0,0
13809,0.32,0,1
13810,0.61,0,1
13811,0.94,0,1
13812,0.44,0,1
13813,0.42,0,1
13814,0.525,0,1
13815,0.385,0,0
13816,0.535,0,1
13817,0.39,0,1
13818,0.32,0,0
13819,0.235,0,0
13820,0.35,0,1
13821,0.405,1,1
13822,0.31,0,0
13823,0.445,0,1
13824,0.25,1,1
13825,0.23,0,0
13826,0.455,0,1
13827,0.125,0,0
13828,0.855,0,1
13829,0.24,0,0
13830,0.07,0,0
13831,0.17,0,0
13832,0.44,0,0
13833,0.745,0,1
13834,0.29,0,1
13835,0.09,0,0
13836,0.635,0,1
13837,0.505,0,1
13838,0.75,0,1
13839,0.35,0,1
13840,0.345,0,1
13841,0.015,0,0
13842,0.27,0,1
13843,0.38,0,1
13844,0.94,0,1
13845,0.365,0,1
13846,0.25,0,1
13847,0.975,0,1
13848,0.08,0,0
13849,0.055,0,0
13850,0.83,0,1
13851,0.32,0,0
13852,0.035,0,0
13853,0.86,0,1
13854,0.01,0,0
13855,0.58,0,1
13856,0.415,0,1
13857,0.37,0,1
13858,0.29,0,1
13859,0.4,0,1
13860,0.615,0,1
13861,0.065,0,0
13862,0.395,0,1
13863,0.59,0,1
13864,0.05,0,0
13865,0.75,0,1
13866,0.825,0,1
13867,0.83,0,1
13868,0.495,0,1
13869,0.37,0,1
13870,0.545,0,1
13871,0.345,0,0
13872,0.69,0,0
13873,0.695,0,1
13874,0.665,0,1
13875,0.68,0,1
13876,0.795,0,1
13877,0.575,0,1
13878,0.08,0,0
13879,0.235,0,0
13880,0.255,0,1
13881,0.105,0,0
13882,0.44,0,1
13883,0.47,0,0
13884,0.75,0,1
13885,0.6,0,1
13886,0.405,0,1
13887,0.495,1,1
13888,0.285,0,1
13889,0.415,0,1
13890,0.245,0,0
13891,0.42,0,0
13892,0.22,0,1
13893,0.81,0,1
13894,0.69,0,1
13895,0.53,1,1
13896,0.825,0,1
13897,0.155,0,0
13898,0.04,0,0
13899,0.59,0,1
13900,0.065,0,1
13901,0.055,0,0
13902,0.665,0,1
13903,0.155,0,0
13904,0.61,0,1
13905,0.885,0,1
13906,0.14,0,1
13907,0.27,0,0
13908,0.61,0,1
13909,0.23,1,0
13910,0.85,0,1
13911,0.94,0,1
13912,0.275,0,1
13913,0.545,0,1
13914,0.27,0,1
13915,0.48,0,1
13916,0.945,1,1
13917,0.085,0,0
13918,0.92,0,1
13919,0.485,0,1
13920,0.105,0,0
13921,0.27,0,1
13922,0.435,0,1
13923,0.2,0,0
13924,0.915,0,1
13925,0.485,0,1
13926,0.62,0,1
13927,0.625,0,1
13928,0.18,0,1
13929,0.635,0,1
13930,0.055,0,0
13931,0.96,0,1
13932,0.29,0,0
13933,0.24,0,0
13934,0.375,0,1
13935,0.67,0,1
13936,0.885,0,1
13937,0.185,0,1
13938,0.275,0,0
13939,0.645,0,1
13940,0.675,0,1
13941,0.41,0,1
13942,0.815,0,1
13943,0.905,0,1
13944,0.195,0,0
13945,0.265,0,1
13946,0.93,0,1
13947,0.035,0,0
13948,0.2,0,1
13949,0.365,0,1
13950,0.75,0,1
13951,0.945,0,1
13952,0.625,1,1
13953,0.895,0,1
13954,0.845,0,1
13955,0.91,0,1
13956,0.3,0,1
13957,0.77,0,1
13958,0.485,0,1
13959,0.51,0,0
13960,0.15,0,1
13961,0.05,0,0
13962,0.975,0,1
13963,0.56,0,1
13964,0.31,0,1
13965,0.095,0,0
13966,0.05,0,0
13967,0.84,0,1
13968,0.57,0,1
13969,0.875,0,1
13970,0.15,0,0
13971,0.24,0,1
13972,0.625,0,1
13973,0.32,0,1
13974,0.315,0,1
13975,0.595,1,1
13976,0.005,0,0
13977,0.845,0,1
13978,0.235,0,1
13979,0.58,0,1
13980,0.66,0,1
13981,0.38,0,1
13982,0.205,0,0
13983,0.705,1,1
13984,0.54,0,1
13985,0.025,0,0
13986,0.88,0,1
13987,0.155,0,0
13988,0.615,1,1
13989,0.155,0,0
13990,0.335,0,1
13991,0.96,0,1
13992,0.135,0,0
13993,0.065,0,0
13994,0.96,0,1
13995,0.27,0,1
13996,0.06,0,0
13997,0.585,0,1
13998,0.405,0,1
13999,0.8,0,1
14000,0.52,0,1
14001,0.185,0,1
14002,0.16,0,0
14003,0.035,0,0
14004,0.62,0,1
14005,0.135,0,0
14006,0.895,0,1
14007,0.9,0,1
14008,0.89,0,1
14009,0.51,0,0
14010,0.355,0,0
14011,0.315,0,0
14012,0.35,0,1
14013,0.72,0,1
14014,0.19,0,0
14015,0.92,0,1
14016,0.88,0,1
14017,0.855,0,1
14018,0.325,0,1
14019,0.33,0,1
14020,0.075,0,0
14021,0.625,0,1
14022,0.885,0,1
14023,0.125,0,0
14024,0.53,0,1
14025,0.14,0,0
14026,0.02,0,0
14027,0.86,0,1
14028,0.41,0,1
14029,0.33,0,0
14030,0.635,0,0
14031,0.035,0,0
14032,0.95,0,1
14033,0.83,0,1
14034,0.485,0,1
14035,0.1,0,0
14036,0.39,0,0
14037,0.54,0,1
14038,0.585,1,1
14039,0.25,0,1
14040,0.27,0,1
14041,0.45,1,1
14042,0.5,0,1
14043,0.22,0,0
14044,0.42,0,1
14045,0.89,0,1
14046,0.64,0,1
14047,0.735,0,1
14048,0.37,0,1
14049,0.935,0,1
14050,0.515,0,1
14051,0.78,0,1
14052,0.28,0,1
14053,0.3,0,0
14054,0.05,0,0
14055,0.14,0,1
14056,0.525,0,1
14057,0.545,0,0
14058,0.47,0,1
14059,0.835,0,1
14060,0.25,0,1
14061,0.755,0,1
14062,0.56,0,1
14063,0.185,0,0
14064,0.83,0,1
14065,0.56,0,1
14066,0.835,0,0
14067,0.04,0,0
14068,0.07,0,1
14069,0.38,0,1
14070,0.545,1,1
14071,0.285,0,0
14072,0.125,0,0
14073,0.81,0,1
14074,0.525,0,1
14075,0.41,0,1
14076,0.9,0,1
14077,0.01,0,0
14078,0.085,0,0
14079,0.41,0,0
14080,0.75,0,1
14081,0.765,0,1
14082,0.35,0,1
14083,0.355,1,1
14084,0.69,0,1
14085,0.345,0,1
14086,0.2,0,1
14087,0.235,0,0
14088,0.565,0,1
14089,0.755,0,1
14090,0.945,0,1
14091,0.445,0,0
14092,0.42,0,1
14093,0.39,0,0
14094,0.375,0,0
14095,0.705,0,1
14096,0.87,1,1
14097,0.7,0,1
14098,0.93,0,1
14099,0.85,0,1
14100,0.52,0,1
14101,0.05,0,0
14102,0.7,0,1
14103,0.84,0,1
14104,0.29,0,0
14105,0.675,1,1
14106,0.385,0,1
14107,0.26,0,1
14108,0.35,0,1
14109,0.21,0,1
14110,0.425,0,1
14111,0.21,0,0
14112,0.8,0,1
14113,0.42,0,0
14114,0.57,0,1
14115,0.46,0,1
14116,0.165,0,0
14117,0.92,0,1
14118,0.785,0,1
14119,0.14,0,0
14120,0.585,0,1
14121,0.2,0,1
14122,0.42,0,1
14123,0.13,0,0
14124,0.95,0,1
14125,0.81,0,1
14126,0.23,0,0
14127,0.52,0,1
14128,0.4,0,0
14129,0.01,0,0
14130,0.075,0,0
14131,0.855,0,1
14132,0.5,1,1
14133,0.64,0,1
14134,0.835,0,1
14135,0.06,0,0
14136,0.475,0,1
14137,0.36,0,1
14138,0.58,0,1
14139,0.955,0,1
14140,0.49,0,1
14141,0.79,0,1
14142,0.845,0,1
14143,0.655,0,1
14144,0.47,0,1
14145,0.135,0,0
14146,0.07,0,0
14147,0.7,0,1
14148,0.11,0,0
14149,0.195,0,1
14150,0.44,0,1
14151,0.68,0,1
14152,0.205,0,0
14153,0.58,0,1
14154,0.29,0,1
14155,0.895,0,1
14156,0.565,0,0
14157,0.33,0,1
14158,0.61,0,1
14159,0.56,0,1
14160,0.475,0,1
14161,0.78,0,1
14162,0.065,0,0
14163,0.37,0,1
14164,0.375,0,1
14165,0.835,0,1
14166,0.785,0,1
14167,0.145,0,0
14168,0.34,0,0
14169,0.245,0,1
14170,0.98,0,1
14171,0.84,0,1
14172,0.945,0,1
14173,0.105,0,0
14174,0.095,0,0
14175,0.885,0,1
14176,0.44,0,1
14177,0.935,0,1
14178,0.985,0,1
14179,0.105,0,0
14180,0.66,0,1
14181,0.02,0,0
14182,0.81,0,1
14183,0.495,0,1
14184,0.545,0,1
14185,0.945,0,1
14186,0.84,0,1
14187,0.815,0,1
14188,0.73,1,1
14189,0.745,0,1
14190,0.075,0,0
14191,0.475,0,1
14192,0.63,0,1
14193,0.845,0,1
14194,0.5,0,1
14195,0.275,0,1
14196,0.085,0,0
14197,0.025,0,0
14198,0.415,0,1
14199,0.67,0,1
14200,0.55,0,1
14201,0.405,0,0
14202,0.135,0,0
14203,0.365,0,0
14204,0.37,0,1
14205,0.47,0,0
14206,0.31,0,0
14207,0.205,0,0
14208,0.165,0,0
14209,0.915,0,1
14210,0.94,0,1
14211,0.705,0,1
14212,0.47,0,1
14213,0.155,0,1
14214,0.245,0,1
14215,0.04,0,0
14216,0.85,0,1
14217,0.18,0,0
14218,0.765,0,1
14219,0.13,1,0
14220,0.205,0,1
14221,0.01,0,0
14222,0.065,0,0
14223,0.97,0,1
14224,0.135,0,0
14225,0.325,0,1
14226,0.65,0,1
14227,0.15,0,0
14228,0.59,0,1
14229,0.49,0,1
14230,0.22,0,0
14231,0.94,0,1
14232,0.295,0,1
14233,0.64,0,1
14234,0.7,0,0
14235,0.81,0,1
14236,0.02,0,0
14237,0.32,0,1
14238,0.76,0,1
14239,0.24,0,0
14240,0.595,0,1
14241,0.985,0,1
14242,0.655,0,1
14243,0.69,0,1
14244,0.695,0,1
14245,0.455,0,1
14246,0.96,0,0
14247,0.015,0,0
14248,0.48,0,1
14249,0.37,0,1
14250,0.625,1,1
14251,0.755,0,1
14252,0.3,0,1
14253,0.325,0,1
14254,0.245,0,1
14255,0.365,0,1
14256,0.01,0,0
14257,0.29,0,1
14258,0.145,0,0
14259,0.755,0,1
14260,0.63,0,1
14261,0.16,0,1
14262,0.44,0,1
14263,0.81,0,1
14264,0.63,0,1
14265,0.175,0,1
14266,0.66,0,1
14267,0.45,0,1
14268,0.3,0,1
14269,0.51,0,1
14270,0.49,0,1
14271,0.25,0,0
14272,0.2,0,1
14273,0.03,0,0
14274,0.77,0,1
14275,0.335,0,1
14276,0.605,0,1
14277,0.01,0,0
14278,0.92,0,1
14279,0.16,0,0
14280,0.28,1,0
14281,0.205,0,0
14282,0.635,0,1
14283,0.815,0,1
14284,0.765,0,1
14285,0.41,0,1
14286,0.52,0,1
14287,0.495,0,1
14288,0.955,0,1
14289,0.64,0,1
14290,0.755,0,1
14291,0.92,0,1
14292,0.865,0,1
14293,0.875,1,1
14294,0.935,0,1
14295,0.465,0,1
14296,0.59,0,1
14297,0.015,0,0
14298,0.985,0,1
14299,0.56,0,1
14300,0.245,0,0
14301,0.015,0,0
14302,0.24,0,0
14303,0.455,0,1
14304,0.11,0,0
14305,0.785,0,1
14306,0.59,0,1
14307,0.155,0,0
14308,0.69,0,1
14309,0.17,0,0
14310,0.01,0,0
14311,0.19,0,0
14312,0.43,0,1
14313,0.34,1,0
14314,0.315,0,1
14315,0.83,0,1
14316,0.05,0,0
14317,0.97,0,1
14318,0.98,0,1
14319,0.84,0,1
14320,0.915,0,1
14321,0.23,0,0
14322,0.17,0,0
14323,0.59,0,1
14324,0.905,0,1
14325,0.24,0,0
14326,0.5,0,0
14327,0.165,1,0
14328,0.44,0,1
14329,0.26,0,1
14330,0.72,0,1
14331,0.975,0,1
14332,0.58,0,1
14333,0.21,0,0
14334,0.175,0,0
14335,0.075,0,0
14336,0.37,0,0
14337,0.34,0,1
14338,0.97,0,1
14339,0.055,1,1
14340,0.48,0,1
14341,0.24,0,1
14342,0.465,0,1
14343,0.54,0,1
14344,0.15,0,0
14345,0.9,0,1
14346,0.785,0,1
14347,0.05,0,0
14348,0.105,0,0
14349,0.97,0,1
14350,0.255,0,1
14351,0.62,0,1
14352,0.27,0,0
14353,0.73,0,1
14354,0.165,0,1
14355,0.79,0,1
14356,0.155,0,0
14357,0.95,0,1
14358,0.55,0,1
14359,0.24,0,0
14360,0.155,0,1
14361,0.5,0,1
14362,0.745,0,1
14363,0.17,0,0
14364,0.705,0,1
14365,0.75,0,1
14366,0.97,0,1
14367,0.09,0,0
14368,0.32,0,1
14369,0.13,0,0
14370,0.47,0,1
14371,0.285,0,0
14372,0.28,0,1
14373,0.345,0,0
14374,0.97,0,1
14375,0.74,0,1
14376,0.54,0,1
14377,0.43,0,0
14378,0.31,0,1
14379,0.28,0,0
14380,0.33,0,1
14381,0.715,0,1
14382,0.73,0,1
14383,0.115,0,0
14384,0.265,0,1
14385,0.89,0,1
14386,0.1,0,0
14387,0.31,0,0
14388,0.16,0,1
14389,0.1,0,0
14390,0.805,1,1
14391,0.675,0,1
14392,0.705,0,1
14393,0.055,0,0
14394,0.885,0,1
14395,0.14,0,0
14396,0.445,0,1
14397,0.41,0,1
14398,0.69,0,1
14399,0.48,0,1
14400,0.855,0,1
14401,0.845,1,1
14402,0.85,0,1
14403,0.855,0,1
14404,0.02,0,0
14405,0.81,0,1
14406,0.39,0,1
14407,0.97,0,1
14408,0.44,0,1
14409,0.315,0,1
14410,0.45,0,1
14411,0.96,0,1
14412,0.465,0,1
14413,0.935,0,1
14414,0.8,0,1
14415,0.52,0,0
14416,0.855,0,1
14417,0.505,0,1
14418,0.48,0,1
14419,0.315,0,1
14420,0.035,1,0
14421,0.04,0,0
14422,0.005,0,0
14423,0.14,0,0
14424,0.415,0,0
14425,0.945,0,1
14426,0.29,0,0
14427,0.8,0,1
14428,0.975,0,1
14429,0.23,0,0
14430,0.67,0,1
14431,0.835,0,1
14432,0.84,0,1
14433,0.875,0,1
14434,0.06,0,0
14435,0.5,0,1
14436,0.19,0,0
14437,0.215,0,1
14438,0.175,0,0
14439,0.72,0,1
14440,0.185,0,1
14441,0.83,0,1
14442,0.73,0,1
14443,0.04,0,0
14444,0.335,0,1
14445,0.88,0,1
14446,0.815,0,1
14447,0.29,0,0
14448,0.43,0,1
14449,0.34,0,1
14450,0.305,0,1
14451,0.835,0,1
14452,0.47,0,1
14453,0.62,0,1
14454,0.395,0,1
14455,0.26,0,0
14456,0.1,0,0
14457,0.435,0,1
14458,0.51,0,1
14459,0.01,0,0
14460,0.09,0,0
14461,0.13,0,0
14462,0.835,0,1
14463,0.615,0,1
14464,0.72,0,1
14465,0.21,0,0
14466,0.745,0,1
14467,0.445,0,1
14468,0.73,0,1
14469,0.58,0,1
14470,0.3,0,0
14471,0.58,0,1
14472,0.41,0,1
14473,0.115,0,1
14474,0.84,0,1
14475,0.335,0,1
14476,0.73,0,1
14477,0.94,0,1
14478,0.17,0,0
14479,0.375,0,1
14480,0.355,0,0
14481,0.84,0,1
14482,0.75,0,1
14483,0.14,0,0
14484,0.845,0,1
14485,0.235,1,1
14486,0.745,0,1
14487,0.23,0,1
14488,0.2,0,0
14489,0.04,0,1
14490,0.63,0,1
14491,0.495,0,0
14492,0.11,0,0
14493,0.655,0,1
14494,0.595,0,1
14495,0.02,0,0
14496,0.42,0,1
14497,0.465,1,1
14498,0.11,0,0
14499,0.84,0,1
14500,0.38,0,0
14501,0.26,0,1
14502,0.01,0,0
14503,0.025,0,0
14504,0.275,0,1
14505,0.24,0,1
14506,0.595,0,1
14507,0.585,0,1
14508,0.115,0,0
14509,0.26,0,0
14510,0.69,0,1
14511,0.2,0,0
14512,0.2,0,0
14513,0.875,1,1
14514,0.28,0,1
14515,0.78,0,1
14516,0.37,0,1
14517,0.745,0,1
14518,0.98,0,1
14519,0.125,0,0
14520,0.25,0,1
14521,0.13,0,0
14522,0.435,0,1
14523,0.3,0,1
14524,0.05,0,0
14525,0.89,0,1
14526,0.17,0,1
14527,0.655,0,1
14528,0.72,0,1
14529,0.315,0,1
14530,0.905,0,1
14531,0.31,0,1
14532,0.505,0,1
14533,0.595,0,1
14534,0.625,0,1
14535,0.635,0,1
14536,0.98,0,1
14537,0.51,0,1
14538,0.49,0,0
14539,0.64,0,1
14540,0.845,0,1
14541,0.65,0,1
14542,0.84,0,1
14543,0.63,0,1
14544,0.54,0,0
14545,0.935,0,1
14546,0.34,0,1
14547,0.5,0,1
14548,0.595,0,1
14549,0.165,0,0
14550,0.43,0,1
14551,0.28,0,0
14552,0.655,0,1
14553,0.675,0,1
14554,0.69,0,1
14555,0.655,0,1
14556,0.935,0,1
14557,0.685,0,1
14558,0.01,0,0
14559,0.875,1,1
14560,0.32,0,0
14561,0.455,0,1
14562,0.945,0,1
14563,0.19,0,0
14564,0.57,0,1
14565,0.205,0,0
14566,0.48,0,1
14567,0.8,0,1
14568,0.49,0,1
14569,0.01,0,0
14570,0.005,1,0
14571,0.2,0,1
14572,0.985,0,1
14573,0.5,0,1
14574,0.18,0,0
14575,0.135,0,1
14576,0.4,0,1
14577,0.075,0,0
14578,0.645,0,1
14579,0.605,0,1
14580,0.075,0,0
14581,0.445,0,1
14582,0.035,0,0
14583,0.88,0,1
14584,0.315,0,0
14585,0.12,0,1
14586,0.22,0,0
14587,0.5,0,1
14588,0.825,0,1
14589,0.075,0,1
14590,0.36,0,0
14591,0.69,0,1
14592,0.705,0,1
14593,0.15,0,0
14594,0.86,0,1
14595,0.105,0,0
14596,0.67,0,1
14597,0.265,0,0
14598,0.555,0,1
14599,0.16,0,1
14600,0.94,0,1
14601,0.255,0,0
14602,0.85,0,1
14603,0.885,0,1
14604,0.98,0,1
14605,0.955,0,1
14606,0.355,0,1
14607,0.96,0,1
14608,0.575,0,1
14609,0.29,0,1
14610,0.97,1,1
14611,0.315,0,0
14612,0.08,0,0
14613,0.15,0,0
14614,0.065,0,1
14615,0.75,0,1
14616,0.79,0,1
14617,0.745,0,1
14618,0.815,0,0
14619,0.15,0,0
14620,0.58,0,0
14621,0.535,1,1
14622,0.63,0,1
14623,0.91,0,1
14624,0.565,0,1
14625,0.55,0,1
14626,0.545,0,1
14627,0.48,0,1
14628,0.615,0,1
14629,0.73,0,1
14630,0.42,0,1
14631,0.15,0,1
14632,0.63,0,0
14633,0.81,0,1
14634,0.555,0,1
14635,0.465,0,1
14636,0.445,1,1
14637,0.71,0,1
14638,0.125,0,0
14639,0.815,0,1
14640,0.325,0,0
14641,0.41,0,1
14642,0.29,0,1
14643,0.41,0,1
14644,0.575,0,0
14645,0.445,0,1
14646,0.13,0,0
14647,0.95,0,1
14648,0.73,0,1
14649,0.2,0,0
14650,0.765,0,1
14651,0.64,0,0
14652,0.375,0,1
14653,0.445,0,1
14654,0.47,1,1
14655,0.98,0,1
14656,0.24,0,1
14657,0.38,0,1
14658,0.37,0,1
14659,0.515,0,1
14660,0.67,0,1
14661,0.81,0,1
14662,0.545,0,1
14663,0.2,0,0
14664,0.265,0,0
14665,0.05,0,0
14666,0.745,0,1
14667,0.11,0,1
14668,0.36,0,1
14669,0.78,0,1
14670,0.125,0,0
14671,0.5,0,1
14672,0.75,0,1
14673,0.92,0,1
14674,0.91,0,1
14675,0.675,0,1
14676,0.35,0,1
14677,0.77,0,1
14678,0.895,0,1
14679,0.96,0,1
14680,0.975,0,0
14681,0.75,0,1
14682,0.89,0,1
14683,0.585,0,1
14684,0.6,0,1
14685,0.625,0,1
14686,0.29,0,1
14687,0.77,0,1
14688,0.985,0,1
14689,0.64,0,1
14690,0.01,0,0
14691,0.86,0,1
14692,0.2,0,0
14693,0.58,1,1
14694,0.65,0,1
14695,0.61,0,1
14696,0.53,0,1
14697,0.025,0,0
14698,0.15,0,1
14699,0.4,0,1
14700,0.79,0,1
14701,0.035,0,0
14702,0.04,0,0
14703,0.435,0,1
14704,0.7,0,1
14705,0.87,0,1
14706,0.165,0,0
14707,0.425,0,0
14708,0.63,0,1
14709,0.88,0,1
14710,0.94,0,1
14711,0.29,0,1
14712,0.31,0,0
14713,0.485,0,1
14714,0.58,0,1
14715,0.585,0,1
14716,0.625,0,1
14717,0.03,0,0
14718,0.315,0,1
14719,0.61,0,1
14720,0.865,0,1
14721,0.235,0,1
14722,0.47,0,0
14723,0.885,0,1
14724,0.075,0,0
14725,0.565,0,1
14726,0.42,1,1
14727,0.645,0,1
14728,0.185,0,0
14729,0.52,0,1
14730,0.485,0,1
14731,0.41,0,1
14732,0.01,0,0
14733,0.495,0,1
14734,0.565,0,1
14735,0.98,0,1
14736,0.855,0,1
14737,0.57,0,1
14738,0.365,0,1
14739,0.28,0,0
14740,0.985,0,1
14741,0.85,0,1
14742,0.01,0,1
14743,0.875,0,1
14744,0.61,0,1
14745,0.78,1,1
14746,0.9,0,1
14747,0.605,0,1
14748,0.01,0,0
14749,0.455,0,1
14750,0.08,0,0
14751,0.145,0,0
14752,0.265,0,1
14753,0.77,0,1
14754,0.07,0,0
14755,0.345,0,1
14756,0.64,0,1
14757,0.985,0,1
14758,0.945,0,1
14759,0.4,0,1
14760,0.555,0,1
14761,0.515,0,1
14762,0.52,0,1
14763,0.505,0,1
14764,0.255,0,1
14765,0.215,0,1
14766,0.76,0,1
14767,0.77,0,1
14768,0.585,1,1
14769,0.24,0,0
14770,0.16,0,0
14771,0.845,0,1
14772,0.47,0,1
14773,0.6,0,1
14774,0.895,0,1
14775,0.47,0,0
14776,0.84,0,1
14777,0.825,0,1
14778,0.1,0,0
14779,0.66,0,1
14780,0.11,0,0
14781,0.895,0,1
14782,0.095,0,0
14783,0.975,0,1
14784,0.52,0,1
14785,0.47,0,1
14786,0.785,0,1
14787,0.975,0,1
14788,0.19,0,0
14789,0.935,0,1
14790,0.42,0,1
14791,0.49,0,1
14792,0.885,0,1
14793,0.255,0,1
